Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,,,,, 
B-35574,223,4,3,Electronics,Phones,COD,,,,,
B-35575,20,-2,1,Electronics,Accessories,UPI,,,,,
B-35576,302,75,6,Furniture,Furnishings,Debit Card,,,,,
B-35577,113,28,2,Clothing,Saree,UPI,,,,,
B-35578,44,2,3,Clothing,Hankerchief,COD,,,,,
B-35579,305,-270,5,Electronics,Electronic Games,Debit Card,,,,,
B-35580,306,-147,3,Clothing,Saree,Debit Card,,,,,
B-35581,70,-64,5,Clothing,Stole,UPI,,,,,
B-35582,44,11,4,Clothing,Stole,COD,,,,,
B-35583,44,14,3,Clothing,Hankerchief,COD,,,,,
B-35584,319,312,5,Clothing,Saree,Debit Card,,,,,
B-35585,287,-280,12,Furniture,Chairs,UPI,,,,,
B-35586,44,10,3,Clothing,Stole,COD,,,,,
B-35587,288,-180,4,Furniture,Chairs,COD,,,,,
B-35588,49,-31,2,Clothing,Stole,COD,,,,,
B-35589,43,-10,4,Clothing,Skirt,COD,,,,,
B-35590,43,5,3,Clothing,Stole,COD,,,,,
B-35591,68,-27,3,Electronics,Accessories,UPI,,,,,
B-35592,320,144,1,Electronics,Printers,Debit Card,,,,,
B-35593,67,2,4,Clothing,T-shirt,UPI,,,,,
B-35594,66,-12,5,Clothing,Stole,UPI,,,,,
B-35595,321,26,3,Electronics,Printers,Debit Card,,,,,
B-35596,43,-5,2,Clothing,Saree,COD,,,,,
B-35597,114,-39,5,Clothing,Kurti,COD,,,,,
B-35598,43,17,1,Clothing,Saree,COD,,,,,
B-35599,43,21,3,Clothing,Shirt,COD,,,,,
B-35600,637,50,5,Clothing,Saree,COD,,,,,
B-35601,300,42,2,Electronics,Printers,COD,,,,,
B-35602,341,44,7,Furniture,Furnishings,UPI,,,,,
B-35603,102,0,3,Electronics,Phones,COD,,,,,
B-35604,328,-15,3,Electronics,Electronic Games,Debit Card,,,,,
B-35605,341,160,7,Clothing,Stole,Debit Card,,,,,
B-35606,62,11,7,Clothing,Hankerchief,UPI,,,,,
B-35607,42,13,3,Clothing,Leggings,COD,,,,,
B-35608,62,28,5,Clothing,Hankerchief,UPI,,,,,
B-35609,42,7,2,Clothing,Kurti,COD,,,,,
B-35610,42,-3,1,Electronics,Electronic Games,COD,,,,,
B-35611,313,-13,5,Furniture,Bookcases,UPI,,,,,
B-35612,109,52,2,Clothing,Stole,UPI,,,,,
B-35613,226,58,3,Electronics,Accessories,COD,,,,,
B-35614,62,-1,1,Electronics,Phones,UPI,,,,,
B-35615,61,-25,4,Electronics,Accessories,UPI,,,,,
B-35616,222,74,5,Clothing,Hankerchief,COD,,,,,
B-35617,342,-154,7,Furniture,Furnishings,Debit Card,,,,,
B-35618,344,-34,3,Clothing,Saree,Debit Card,,,,,
B-35619,345,38,7,Clothing,Hankerchief,Debit Card,,,,,
B-35620,46,0,2,Electronics,Electronic Games,COD,,,,,
B-35621,255,74,5,Clothing,Hankerchief,COD,,,,,
B-35622,360,32,3,Clothing,Saree,UPI,,,,,
B-35623,372,59,3,Electronics,Printers,UPI,,,,,
B-35624,61,30,2,Clothing,Hankerchief,UPI,,,,,
B-35625,42,12,5,Clothing,Hankerchief,COD,,,,,
B-35626,42,-26,2,Clothing,Kurti,COD,,,,,
B-35627,61,25,4,Clothing,Saree,UPI,,,,,
B-35628,41,11,6,Clothing,Hankerchief,COD,,,,,
B-35629,40,13,3,Clothing,T-shirt,COD,,,,,
B-35630,59,21,2,Clothing,Stole,UPI,,,,,
B-35631,57,27,2,Clothing,Shirt,UPI,,,,,
B-35632,17,6,1,Clothing,Stole,UPI,,,,,
B-35633,40,10,2,Clothing,Stole,COD,,,,,
B-35634,349,-24,2,Clothing,Saree,Debit Card,,,,,
B-35635,335,-22,7,Furniture,Chairs,UPI,,,,,
B-35636,40,16,3,Clothing,Hankerchief,COD,,,,,
B-35637,40,17,2,Clothing,Stole,COD,,,,,
B-35638,40,-7,3,Clothing,Stole,COD,,,,,
B-35639,352,74,8,Clothing,Stole,Debit Card,,,,,
B-35640,55,-26,4,Clothing,Saree,UPI,,,,,
B-35641,352,18,5,Clothing,Trousers,Debit Card,,,,,
B-35642,53,-18,4,Clothing,T-shirt,UPI,,,,,
B-35643,51,7,2,Furniture,Furnishings,UPI,,,,,
B-35644,40,-37,3,Clothing,Stole,COD,,,,,
B-35645,39,14,5,Clothing,Leggings,COD,,,,,
B-35646,355,-4,2,Clothing,Saree,Debit Card,,,,,
B-35647,357,139,2,Clothing,Saree,Debit Card,,,,,
B-35648,38,18,1,Clothing,Kurti,COD,,,,,
B-35649,38,9,2,Clothing,Stole,COD,,,,,
B-35650,141,10,4,Clothing,Shirt,UPI,,,,,
B-35651,36,4,9,Clothing,Hankerchief,COD,,,,,
B-35652,351,-94,5,Electronics,Electronic Games,COD,,,,,
B-35653,369,15,3,Electronics,Electronic Games,Debit Card,,,,,
B-35654,53,24,6,Clothing,Hankerchief,EMI,,,,,
B-35655,371,115,1,Furniture,Bookcases,Debit Card,,,,,
B-35656,499,33,4,Clothing,Saree,COD,,,,,
B-35657,223,62,7,Clothing,Shirt,COD,,,,,
B-35658,50,-4,6,Clothing,T-shirt,EMI,,,,,
B-35659,391,90,6,Electronics,Phones,Debit Card,,,,,
B-35660,416,137,3,Electronics,Phones,Debit Card,,,,,
B-35661,424,-17,9,Furniture,Chairs,Debit Card,,,,,
B-35662,362,127,1,Furniture,Bookcases,COD,,,,,
B-35663,36,-7,1,Electronics,Electronic Games,COD,,,,,
B-35664,34,-10,3,Clothing,Skirt,COD,,,,,
B-35665,367,73,3,Electronics,Electronic Games,UPI,,,,,
B-35666,425,208,7,Clothing,Saree,Debit Card,,,,,
B-35667,433,26,3,Electronics,Printers,Debit Card,,,,,
B-35668,460,31,3,Furniture,Bookcases,Debit Card,,,,,
B-35669,62,-56,5,Clothing,Kurti,COD,,,,,
B-35670,50,16,1,Clothing,Stole,EMI,,,,,
B-35671,460,-143,3,Furniture,Chairs,Debit Card,,,,,
B-35672,34,3,3,Clothing,Saree,COD,,,,,
B-35673,227,59,2,Furniture,Furnishings,UPI,,,,,
B-35674,469,33,4,Electronics,Electronic Games,Debit Card,,,,,
B-35675,103,46,2,Clothing,Saree,UPI,,,,,
B-35676,34,-13,5,Clothing,Leggings,COD,,,,,
B-35677,137,63,3,Clothing,Stole,COD,,,,,
B-35678,34,12,2,Clothing,Stole,COD,,,,,
B-35679,474,56,4,Electronics,Phones,Debit Card,,,,,
B-35680,50,3,2,Clothing,Stole,EMI,,,,,
B-35681,69,-67,4,Clothing,Kurti,UPI,,,,,
B-35682,389,-83,3,Furniture,Chairs,UPI,,,,,
B-35683,77,-43,8,Clothing,Stole,COD,,,,,
B-35684,51,21,3,Clothing,T-shirt,COD,,,,,
B-35685,394,146,2,Furniture,Bookcases,UPI,,,,,
B-35686,48,-22,2,Clothing,Saree,EMI,,,,,
B-35687,34,-12,5,Clothing,Leggings,COD,,,,,
B-35688,484,28,3,Electronics,Printers,Debit Card,,,,,
B-35689,47,-27,4,Clothing,Saree,EMI,,,,,
B-35690,45,8,4,Clothing,Skirt,EMI,,,,,
B-35691,128,55,1,Clothing,Saree,COD,,,,,
B-35692,669,74,5,Furniture,Bookcases,COD,,,,,
B-35693,34,13,2,Clothing,Saree,COD,,,,,
B-35694,44,14,3,Clothing,Hankerchief,Credit Card,,,,,
B-35695,33,1,2,Clothing,Shirt,COD,,,,,
B-35696,33,10,3,Clothing,Hankerchief,COD,,,,,
B-35697,487,-23,3,Electronics,Printers,Debit Card,,,,,
B-35698,497,179,3,Furniture,Chairs,Debit Card,,,,,
B-35699,508,203,2,Electronics,Accessories,Debit Card,,,,,
B-35700,524,-25,2,Electronics,Electronic Games,Debit Card,,,,,
B-35701,425,183,5,Electronics,Accessories,UPI,,,,,
B-35702,168,56,3,Clothing,Saree,COD,,,,,
B-35703,141,28,7,Furniture,Furnishings,UPI,,,,,
B-35704,429,17,3,Furniture,Chairs,UPI,,,,,
B-35705,44,-8,3,Clothing,Stole,Credit Card,,,,,
B-35706,149,136,3,Clothing,Stole,UPI,,,,,
B-35707,44,-34,3,Clothing,Stole,Credit Card,,,,,
B-35708,33,10,3,Clothing,Hankerchief,COD,,,,,
B-35709,33,9,2,Clothing,Hankerchief,COD,,,,,
B-35710,442,31,2,Electronics,Electronic Games,UPI,,,,,
B-35711,41,6,5,Clothing,Skirt,Credit Card,,,,,
B-35712,33,-12,5,Clothing,Hankerchief,COD,,,,,
B-35713,32,3,8,Clothing,Hankerchief,COD,,,,,
B-35714,32,6,3,Clothing,Shirt,COD,,,,,
B-35715,179,77,1,Clothing,Saree,UPI,,,,,
B-35716,31,10,1,Clothing,Kurti,COD,,,,,
B-35717,140,68,5,Clothing,T-shirt,COD,,,,,
B-35718,529,137,3,Electronics,Phones,Debit Card,,,,,
B-35719,534,0,3,Clothing,Saree,Debit Card,,,,,
B-35720,41,-6,1,Furniture,Chairs,Credit Card,,,,,
B-35721,379,63,2,Clothing,Saree,COD,,,,,
B-35722,81,-44,3,Clothing,Stole,COD,,,,,
B-35723,40,-33,5,Clothing,Hankerchief,Credit Card,,,,,
B-35724,40,18,1,Electronics,Accessories,Credit Card,,,,,
B-35725,534,0,3,Clothing,Saree,Debit Card,,,,,
B-35726,31,9,2,Clothing,Hankerchief,COD,,,,,
B-35727,473,-113,9,Clothing,Hankerchief,UPI,,,,,
B-35728,31,-10,3,Clothing,Skirt,COD,,,,,
B-35729,31,-3,4,Clothing,Saree,COD,,,,,
B-35730,91,15,6,Clothing,T-shirt,UPI,,,,,
B-35731,30,-25,2,Clothing,T-shirt,COD,,,,,
B-35732,30,6,1,Clothing,T-shirt,COD,,,,,
B-35733,40,0,3,Clothing,Saree,Credit Card,,,,,
B-35734,534,5,2,Electronics,Electronic Games,Debit Card,,,,,
B-35735,539,-146,7,Furniture,Furnishings,Debit Card,,,,,
B-35736,490,-128,8,Furniture,Bookcases,UPI,,,,,
B-35737,163,81,2,Electronics,Accessories,COD,,,,,
B-35738,184,85,6,Clothing,T-shirt,UPI,,,,,
B-35739,494,54,4,Furniture,Bookcases,COD,,,,,
B-35740,30,11,5,Clothing,Hankerchief,COD,,,,,
B-35741,30,0,1,Clothing,Kurti,COD,,,,,
B-35742,39,-18,2,Clothing,Leggings,Credit Card,,,,,
B-35743,1700,85,3,Clothing,Trousers,COD,,,,,
B-35744,332,-43,6,Electronics,Phones,UPI,,,,,
B-35745,436,131,9,Clothing,Hankerchief,UPI,,,,,
B-35746,30,-5,2,Furniture,Furnishings,COD,,,,,
B-35747,30,-10,2,Clothing,Stole,COD,,,,,
B-35748,38,-13,3,Clothing,Stole,Credit Card,,,,,
B-35749,511,194,3,Furniture,Chairs,UPI,,,,,
B-35750,37,-53,3,Clothing,Saree,Credit Card,,,,,
B-35751,513,215,2,Electronics,Accessories,COD,,,,,
B-35752,516,69,4,Furniture,Bookcases,UPI,,,,,
B-35753,559,-19,2,Clothing,Trousers,Debit Card,,,,,
B-35754,29,-10,3,Clothing,Skirt,COD,,,,,
B-35755,148,52,5,Clothing,Stole,UPI,,,,,
B-35756,559,-174,2,Electronics,Electronic Games,Debit Card,,,,,
B-35757,527,26,3,Electronics,Electronic Games,COD,,,,,
B-35758,560,44,3,Clothing,Saree,Debit Card,,,,,
B-35759,571,108,12,Clothing,Stole,Debit Card,,,,,
B-35760,29,2,3,Clothing,Skirt,COD,,,,,
B-35761,29,3,2,Clothing,Stole,COD,,,,,
B-35762,29,-3,3,Clothing,Saree,COD,,,,,
B-35763,35,14,2,Clothing,Stole,Credit Card,,,,,
B-35764,579,139,3,Electronics,Printers,Debit Card,,,,,
B-35765,29,-24,4,Clothing,Leggings,COD,,,,,
B-35766,593,213,4,Furniture,Bookcases,Debit Card,,,,,
B-35767,217,72,2,Furniture,Furnishings,COD,,,,,
B-35768,353,90,8,Clothing,Saree,COD,,,,,
B-35769,382,92,2,Electronics,Printers,COD,,,,,
B-35770,597,93,4,Furniture,Chairs,Debit Card,,,,,
B-35771,212,97,7,Clothing,Hankerchief,COD,,,,,
B-35772,689,90,5,Clothing,Saree,COD,,,,,
B-35773,28,-10,3,Clothing,Skirt,COD,,,,,
B-35774,34,12,3,Clothing,Hankerchief,Credit Card,,,,,
B-35775,600,-102,5,Electronics,Electronic Games,Debit Card,,,,,
B-35776,637,113,5,Clothing,Saree,UPI,,,,,
B-35777,616,-69,7,Furniture,Furnishings,Debit Card,,,,,
B-35778,624,37,2,Electronics,Electronic Games,Debit Card,,,,,
B-35779,28,4,1,Clothing,T-shirt,COD,,,,,
B-35780,584,-444,7,Electronics,Printers,UPI,,,,,
B-35781,28,6,4,Clothing,Skirt,COD,,,,,
B-35782,33,-1,1,Clothing,Saree,Credit Card,,,,,
B-35783,27,-20,2,Clothing,Hankerchief,COD,,,,,
B-35784,27,5,2,Clothing,Skirt,COD,,,,,
B-35785,27,4,3,Clothing,Skirt,COD,,,,,
B-35786,635,-349,5,Clothing,Saree,Debit Card,,,,,
B-35787,598,166,4,Furniture,Bookcases,UPI,,,,,
B-35788,636,-204,2,Electronics,Printers,Debit Card,,,,,
B-35789,27,9,2,Clothing,Hankerchief,COD,,,,,
B-35790,27,-6,4,Clothing,Hankerchief,COD,,,,,
B-35791,637,212,8,Electronics,Phones,Debit Card,,,,,
B-35792,290,110,9,Clothing,Stole,UPI,,,,,
B-35793,27,-25,2,Clothing,Stole,COD,,,,,
B-35794,632,-114,4,Furniture,Tables,UPI,,,,,
B-35795,643,-45,2,Electronics,Printers,Debit Card,,,,,
B-35796,652,13,6,Furniture,Furnishings,Debit Card,,,,,
B-35797,33,-27,1,Furniture,Chairs,Credit Card,,,,,
B-35798,26,2,2,Clothing,Hankerchief,COD,,,,,
B-35799,633,-633,11,Electronics,Accessories,UPI,,,,,
B-35800,26,9,2,Clothing,Leggings,COD,,,,,
B-35801,191,93,4,Clothing,Shirt,UPI,,,,,
B-35802,887,80,3,Electronics,Printers,UPI,,,,,
B-35803,637,261,2,Electronics,Printers,COD,,,,,
B-35804,670,15,5,Furniture,Bookcases,Debit Card,,,,,
B-35805,26,7,4,Clothing,Hankerchief,COD,,,,,
B-35806,676,195,5,Furniture,Bookcases,Debit Card,,,,,
B-35807,26,12,3,Clothing,Hankerchief,COD,,,,,
B-35808,26,-24,1,Clothing,Stole,COD,,,,,
B-35809,25,7,2,Clothing,Stole,COD,,,,,
B-35810,24,-30,1,Furniture,Chairs,COD,,,,,
B-35811,32,-12,1,Furniture,Chairs,Credit Card,,,,,
B-35812,31,-2,2,Clothing,Saree,Credit Card,,,,,
B-35813,651,169,5,Electronics,Printers,COD,,,,,
B-35814,326,107,3,Furniture,Furnishings,UPI,,,,,
B-35815,30,-6,2,Clothing,Hankerchief,UPI,,,,,
B-35816,30,5,2,Clothing,Kurti,UPI,,,,,
B-35817,662,240,2,Furniture,Bookcases,COD,,,,,
B-35818,30,-23,2,Clothing,Saree,UPI,,,,,
B-35819,29,9,3,Clothing,Saree,UPI,,,,,
B-35820,28,1,1,Electronics,Accessories,UPI,,,,,
B-35821,28,-3,2,Clothing,Saree,UPI,,,,,
B-35822,24,2,4,Clothing,Hankerchief,COD,,,,,
B-35823,28,-26,2,Clothing,Stole,UPI,,,,,
B-35824,27,5,1,Clothing,Stole,UPI,,,,,
B-35825,27,-15,1,Clothing,Stole,UPI,,,,,
B-35826,24,11,3,Clothing,Hankerchief,COD,,,,,
B-35827,23,-6,4,Clothing,Hankerchief,COD,,,,,
B-35828,322,193,5,Electronics,Printers,COD,,,,,
B-35829,688,-103,6,Electronics,Accessories,Debit Card,,,,,
B-35830,23,-3,1,Clothing,Shirt,COD,,,,,
B-35831,26,3,3,Clothing,Skirt,UPI,,,,,
B-35832,68,-56,2,Electronics,Phones,COD,,,,,
B-35833,462,169,4,Clothing,Saree,COD,,,,,
B-35834,941,203,3,Furniture,Tables,UPI,,,,,
B-35835,23,4,2,Clothing,Skirt,COD,,,,,
B-35836,720,43,2,Electronics,Printers,UPI,,,,,
B-35837,724,-447,4,Electronics,Electronic Games,UPI,,,,,
B-35838,724,253,2,Furniture,Bookcases,UPI,,,,,
B-35839,26,10,4,Clothing,Hankerchief,UPI,,,,,
B-35840,22,-2,3,Clothing,Hankerchief,COD,,,,,
B-35841,711,-8,4,Clothing,Saree,Debit Card,,,,,
B-35842,107,31,5,Clothing,T-shirt,COD,,,,,
B-35843,765,-153,2,Electronics,Phones,Debit Card,,,,,
B-35844,22,8,2,Clothing,Leggings,COD,,,,,
B-35845,26,-5,2,Clothing,Stole,UPI,,,,,
B-35846,22,8,3,Clothing,Hankerchief,COD,,,,,
B-35847,743,89,5,Electronics,Printers,UPI,,,,,
B-35848,22,-15,4,Clothing,Kurti,COD,,,,,
B-35849,781,594,6,Electronics,Printers,Debit Card,,,,,
B-35850,25,-2,5,Clothing,Hankerchief,UPI,,,,,
B-35851,25,2,2,Clothing,Hankerchief,UPI,,,,,
B-35852,119,43,5,Clothing,T-shirt,COD,,,,,
B-35853,785,52,2,Electronics,Phones,Debit Card,,,,,
B-35854,183,-66,5,Electronics,Phones,UPI,,,,,
B-35855,22,4,1,Clothing,Stole,COD,,,,,
B-35856,642,180,5,Clothing,Saree,COD,,,,,
B-35857,767,-353,5,Clothing,Trousers,COD,,,,,
B-35858,770,323,3,Electronics,Accessories,COD,,,,,
B-35859,21,-17,3,Clothing,Shirt,COD,,,,,
B-35860,21,-6,3,Clothing,Leggings,COD,,,,,
B-35861,492,187,2,Electronics,Accessories,UPI,,,,,
B-35862,816,-96,3,Electronics,Printers,Debit Card,,,,,
B-35863,25,2,3,Clothing,Kurti,Credit Card,,,,,
B-35864,802,120,7,Electronics,Accessories,COD,,,,,
B-35865,811,154,7,Electronics,Accessories,UPI,,,,,
B-35866,835,267,5,Electronics,Phones,Debit Card,,,,,
B-35867,21,-5,1,Electronics,Accessories,COD,,,,,
B-35868,450,-190,4,Furniture,Bookcases,COD,,,,,
B-35869,24,-1,4,Clothing,Skirt,Credit Card,,,,,
B-35870,832,0,3,Clothing,Trousers,UPI,,,,,
B-35871,833,93,3,Clothing,Trousers,UPI,,,,,
B-35872,20,6,1,Clothing,T-shirt,COD,,,,,
B-35873,23,-5,7,Clothing,Hankerchief,Credit Card,,,,,
B-35874,550,-242,5,Furniture,Furnishings,UPI,,,,,
B-35875,148,-91,2,Electronics,Phones,COD,,,,,
B-35876,846,9,2,Furniture,Chairs,Debit Card,,,,,
B-35877,856,385,6,Electronics,Printers,COD,,,,,
B-35878,871,131,2,Furniture,Bookcases,UPI,,,,,
B-35879,19,-18,4,Clothing,Kurti,COD,,,,,
B-35880,610,-66,2,Furniture,Tables,COD,,,,,
B-35881,880,97,8,Furniture,Furnishings,Debit Card,,,,,
B-35882,22,-8,4,Clothing,Hankerchief,Credit Card,,,,,
B-35883,22,11,2,Clothing,Skirt,Credit Card,,,,,
B-35884,21,4,3,Clothing,Hankerchief,Credit Card,,,,,
B-35885,18,1,3,Clothing,Hankerchief,COD,,,,,
B-35886,911,202,7,Furniture,Chairs,COD,,,,,
B-35887,18,2,3,Clothing,Hankerchief,COD,,,,,
B-35888,911,355,5,Electronics,Phones,Debit Card,,,,,
B-35889,143,-129,2,Electronics,Phones,COD,,,,,
B-35890,918,22,9,Electronics,Electronic Games,COD,,,,,
B-35891,925,-447,5,Electronics,Electronic Games,COD,,,,,
B-35892,17,8,2,Clothing,Skirt,COD,,,,,
B-35893,465,207,9,Clothing,Saree,COD,,,,,
B-35894,17,-9,3,Clothing,Stole,COD,,,,,
B-35895,935,114,4,Electronics,Electronic Games,UPI,,,,,
B-35896,16,-10,2,Clothing,T-shirt,COD,,,,,
B-35897,954,95,3,Electronics,Printers,UPI,,,,,
B-35898,915,-99,3,Furniture,Tables,Debit Card,,,,,
B-35899,955,305,3,Electronics,Printers,Debit Card,,,,,
B-35900,976,293,4,Electronics,Accessories,COD,,,,,
B-35901,1069,0,6,Clothing,Saree,EMI,,,,,
B-35902,19,-15,3,Clothing,Hankerchief,Credit Card,,,,,
B-35903,16,6,3,Clothing,Hankerchief,COD,,,,,
B-35904,1030,206,8,Electronics,Printers,UPI,,,,,
B-35905,620,82,6,Electronics,Accessories,COD,,,,,
B-35906,16,8,2,Clothing,Hankerchief,COD,,,,,
B-35907,19,8,2,Clothing,Hankerchief,Credit Card,,,,,
B-35908,249,-130,4,Electronics,Phones,UPI,,,,,
B-35909,16,6,1,Clothing,Stole,COD,,,,,
B-35910,1361,197,9,Furniture,Bookcases,COD,,,,,
B-35911,15,1,1,Clothing,Shirt,COD,,,,,
B-35912,1076,-38,4,Electronics,Printers,COD,,,,,
B-35913,18,2,3,Clothing,Hankerchief,Credit Card,,,,,
B-35914,1101,352,3,Furniture,Bookcases,UPI,,,,,
B-35915,15,2,1,Clothing,Leggings,COD,,,,,
B-35916,1104,209,4,Clothing,Trousers,UPI,,,,,
B-35917,14,2,1,Clothing,Hankerchief,COD,,,,,
B-35918,14,5,1,Clothing,Hankerchief,COD,,,,,
B-35919,14,-3,2,Clothing,Leggings,COD,,,,,
B-35920,14,-1,4,Clothing,Kurti,COD,,,,,
B-35921,13,-8,1,Clothing,T-shirt,COD,,,,,
B-35922,13,-1,3,Clothing,Hankerchief,COD,,,,,
B-35923,1275,1148,7,Furniture,Bookcases,EMI,,,,,
B-35924,17,1,2,Clothing,Skirt,Credit Card,,,,,
B-35925,13,0,2,Clothing,Hankerchief,COD,,,,,
B-35926,1270,546,11,Electronics,Electronic Games,EMI,,,,,
B-35927,13,-2,1,Clothing,Stole,COD,,,,,
B-35928,13,3,1,Clothing,Leggings,COD,,,,,
B-35929,17,5,1,Clothing,Hankerchief,UPI,,,,,
B-35930,13,-13,2,Clothing,Skirt,COD,,,,,
B-35931,13,-9,2,Clothing,Skirt,COD,,,,,
B-35932,1263,-56,5,Clothing,Trousers,EMI,,,,,
B-35933,1629,-153,3,Electronics,Phones,COD,,,,,
B-35934,17,7,3,Clothing,Hankerchief,UPI,,,,,
B-35935,17,2,2,Clothing,Skirt,UPI,,,,,
B-35936,1250,-12,2,Electronics,Printers,EMI,,,,,
B-35937,17,-11,3,Clothing,Skirt,UPI,,,,,
B-35938,977,-244,7,Electronics,Phones,COD,,,,,
B-35939,1246,62,3,Furniture,Bookcases,EMI,,,,,
B-35940,12,1,2,Clothing,Hankerchief,COD,,,,,
B-35941,11,-4,2,Clothing,Skirt,COD,,,,,
B-35942,1327,318,8,Furniture,Chairs,EMI,,,,,
B-35943,1319,567,5,Electronics,Printers,COD,,,,,
B-35944,1402,109,11,Clothing,Saree,EMI,,,,,
B-35945,1514,742,4,Electronics,Printers,EMI,,,,,
B-35946,1351,111,6,Electronics,Electronic Games,COD,,,,,
B-35947,1355,-60,5,Clothing,Trousers,COD,,,,,
B-35948,10,2,2,Clothing,Hankerchief,COD,,,,,
B-35949,10,-2,2,Clothing,Leggings,COD,,,,,
B-35950,1582,-443,6,Clothing,Trousers,EMI,,,,,
B-35951,1218,352,9,Furniture,Bookcases,EMI,,,,,
B-35952,321,315,5,Clothing,Saree,UPI,,,,,
B-35953,736,346,5,Electronics,Printers,COD,,,,,
B-35954,1218,-420,8,Furniture,Bookcases,COD,,,,,
B-35955,1027,441,8,Clothing,Saree,COD,,,,,
B-35956,10,5,1,Clothing,Stole,COD,,,,,
B-35957,2366,552,5,Clothing,Trousers,UPI,,,,,
B-35958,9,-6,2,Clothing,Hankerchief,COD,,,,,
B-35959,16,-12,2,Clothing,Stole,UPI,,,,,
B-35960,9,3,1,Clothing,Skirt,COD,,,,,
B-35961,1560,421,3,Clothing,Trousers,COD,,,,,
B-35962,1137,568,2,Clothing,Trousers,EMI,,,,,
B-35963,9,-9,2,Clothing,Kurti,COD,,,,,
B-35964,15,-7,1,Clothing,Hankerchief,UPI,,,,,
B-35965,14,5,1,Clothing,Hankerchief,UPI,,,,,
B-35966,14,7,2,Clothing,Hankerchief,UPI,,,,,
B-35967,8,-2,2,Clothing,Hankerchief,COD,,,,,
B-35968,1389,680,7,Clothing,Saree,COD,,,,,
B-35969,8,-1,2,Clothing,Leggings,COD,,,,,
B-35970,8,-2,1,Clothing,Stole,COD,,,,,
B-35971,13,4,1,Clothing,Leggings,UPI,,,,,
B-35972,8,-6,1,Clothing,Stole,COD,,,,,
B-35973,12,2,2,Clothing,Skirt,Credit Card,,,,,
B-35974,1716,309,7,Electronics,Accessories,COD,,,,,
B-35975,1117,447,10,Furniture,Bookcases,EMI,,,,,
B-35976,9,-6,2,Clothing,Skirt,Credit Card,,,,,
B-35977,332,503,3,Electronics,Printers,COD,,,,,
B-35978,7,-4,3,Clothing,Hankerchief,COD,,,,,
B-35979,8,-2,3,Clothing,Hankerchief,Credit Card,,,,,
B-35980,2061,701,5,Furniture,Bookcases,UPI,,,,,
B-35981,1103,276,3,Furniture,Chairs,EMI,,,,,
B-35982,2103,322,8,Electronics,Electronic Games,UPI,,,,,
B-35983,2115,23,5,Furniture,Chairs,COD,,,,,
B-35984,850,-289,5,Electronics,Electronic Games,COD,,,,,
B-35985,1063,64,7,Electronics,Phones,EMI,,,,,
B-35986,1063,-175,4,Electronics,Electronic Games,EMI,,,,,
B-35987,2292,127,7,Furniture,Bookcases,COD,,,,,
B-35988,7,-1,2,Clothing,Hankerchief,Credit Card,,,,,
B-35989,2452,191,7,Furniture,Bookcases,UPI,,,,,
B-35990,2457,665,11,Electronics,Electronic Games,EMI,,,,,
B-35991,4,-3,1,Clothing,Skirt,Credit Card,,,,,
B-35992,2830,-1981,13,Furniture,Bookcases,EMI,,,,,
B-35993,7,1,1,Clothing,Hankerchief,COD,,,,,
B-35994,7,0,2,Clothing,Skirt,COD,,,,,
B-35995,7,-3,2,Clothing,Hankerchief,COD,,,,,
B-35996,3151,-35,7,Clothing,Trousers,EMI,,,,,
B-35997,4141,1698,13,Electronics,Printers,COD,,,,,
B-35998,7,-2,1,Clothing,Hankerchief,COD,,,,,
B-35999,4363,305,5,Furniture,Tables,EMI,,,,,
B-36000,1096,658,7,Electronics,Electronic Games,COD,,,,,
B-36001,5729,64,14,Furniture,Chairs,EMI,,,,,
B-36002,2927,146,8,Furniture,Bookcases,EMI,,,,,
B-36003,2847,712,8,Electronics,Printers,Credit Card,,,,,
B-36004,2617,1151,4,Electronics,Phones,Credit Card,,,,,
B-36005,2244,247,4,Clothing,Trousers,Credit Card,,,,,
B-36006,275,-275,4,Clothing,Saree,COD,,,,,
B-36007,387,-213,5,Clothing,Saree,UPI,,,,,
B-36008,50,-44,2,Clothing,Hankerchief,UPI,,,,,
B-36009,135,-54,5,Clothing,Kurti,COD,,,,,
B-36010,231,-190,9,Clothing,Hankerchief,COD,,,,,
B-36011,2125,-234,6,Electronics,Printers,EMI,,,,,
B-36012,3873,-891,6,Electronics,Phones,Credit Card,,,,,
B-36013,729,-492,5,Furniture,Bookcases,UPI,,,,,
B-36014,2188,1050,5,Furniture,Bookcases,Credit Card,,,,,
B-36015,6,-3,1,Clothing,Hankerchief,UPI,,,,,
B-36016,1854,433,5,Furniture,Bookcases,Credit Card,,,,,
B-36017,6,1,1,Clothing,Kurti,UPI,,,,,
B-36018,2093,721,5,Furniture,Chairs,Credit Card,,,,,
B-36019,7,-1,2,Clothing,Skirt,UPI,,,,,
B-36020,1622,-624,5,Furniture,Tables,Credit Card,,,,,
B-36021,1622,95,5,Electronics,Printers,Credit Card,,,,,
B-36022,373,254,6,Electronics,Printers,UPI,,,,,
B-36023,82,-33,4,Clothing,Kurti,COD,,,,,
B-36024,8,2,2,Clothing,Skirt,UPI,,,,,
B-36025,1954,782,3,Electronics,Phones,Credit Card,,,,,
B-36026,1543,370,8,Electronics,Printers,Credit Card,,,,,
